,Unnamed: 0,artist,date,position,streams,track_name,url
39797,39797,Linkin Park,2017-07-21,198,40648,Good Goodbye (feat. Pusha T and Stormzy),https://open.spotify.com/track/650OeHTLxZAQmb4aEbGmaA
39964,39964,,2017-07-22,165,41673,,https://open.spotify.com/track/6Br5mChPdgQNmLF0G0gjPH
39968,39968,Los Plebes del Rancho de Ariel Camacho,2017-07-22,169,41252,Como Fue,https://open.spotify.com/track/5KhJdJKz3WXuiiftKTDR3b
40392,40392,CD9,2017-07-24,193,36170,No Le Hablen de Amor,https://open.spotify.com/track/3feHcIEPryXd1nlrdAaJVN
40774,40774,Ozuna,2017-07-26,175,39789,El Farsante,https://open.spotify.com/track/2LW4Zu7FcrwjWm3t5Rv3Oq
41105,41105,Skrillex,2017-07-28,106,55780,Would You Ever,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r
41181,41181,Carlos Vives,2017-07-28,182,40669,Robarte un Beso,https://open.spotify.com/track/4z3GJkrtH97Bj6fRta983T
41599,41599,Dasoul,2017-07-30,200,31563,Kung Fu,https://open.spotify.com/track/0B6GRS3vGtzu6w5BQXqWMq
41966,41966,Bruno Martini,2017-08-01,167,39945,Sun Goes Down,https://open.spotify.com/track/5knrAEjUMh6T2kDCN7YD2b
42090,42090,Major Lazer,2017-08-02,91,60000,Buscando Huellas (feat. J Balvin & Sean Paul),https://open.spotify.com/track/6WMYFEd4MJDIjJARHnOxoN
42194,42194,Romeo Santos,2017-08-02,195,36985,Sobredosis (feat. Ozuna),https://open.spotify.com/track/1WbXIpiGBJkCiv3hn40iPB
42463,42463,Manuel Turizo,2017-08-04,64,87628,Una Lady Como Tú - Remix,https://open.spotify.com/track/7MMRoGvm7uhoUVhGvHJ3yW
42472,42472,Camila Cabello,2017-08-04,73,78268,OMG,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp
42508,42508,Nacho,2017-08-04,109,54743,Báilame - Remix,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr
42527,42527,Farruko,2017-08-04,128,50098,Krippy Kush,https://open.spotify.com/track/3rgjBiAMVGnxmsTDmUy8vb
42584,42584,Alex Sensation,2017-08-04,185,40949,Que Va,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O
42728,42728,Alex Sensation,2017-08-05,129,46782,Que Va,https://open.spotify.com/track/6J1R5wtPXiHiwiPstOSI56
42990,42990,Julión Álvarez y su Norteño Banda,2017-08-06,191,32707,Y Me Pregunto,https://open.spotify.com/track/6XmruwUGBD64xazQSfrJer
42992,42992,Macklemore,2017-08-06,193,32694,Glorious (feat. Skylar Grey),https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
42997,42997,Banda Los Recoditos,2017-08-06,198,32493,No Le Hago Falta,https://open.spotify.com/track/2qUcODumTPupoRx8eyGtyQ
43689,43689,DJ Jonathan,2017-08-10,90,63851,El Farsante,https://open.spotify.com/track/66gNNRsKkmECPQUrvpMQtS
43897,43897,Avicii,2017-08-11,98,58947,Without You (feat. Sandro Cavazza),https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
43918,43918,Yandel,2017-08-11,119,53621,Explícale,https://open.spotify.com/track/48yAM9xWBwT4Ac9G1y20rw
43961,43961,Caloncho,2017-08-11,162,44125,Optimista,https://open.spotify.com/track/1QEInhNobyzwUbcJupGm6X
43983,43983,Fifth Harmony,2017-08-11,184,41781,Angel,https://open.spotify.com/track/09KlDlkOYuC5x6hOaM7vaP
43986,43986,MC Davo,2017-08-11,187,41618,Si Ella Supiera,https://open.spotify.com/track/2SMx4Bx7mg9f7zMzSxhpzd
44163,44163,Caloncho,2017-08-12,164,43673,Optimista,https://open.spotify.com/track/22LGgFochmXJw5vVr5knDl
44302,44302,Ozuna,2017-08-13,103,52111,Se Preparó,https://open.spotify.com/track/3mxWDt0eKXfl4C1e4oIP0J
44576,44576,JEN,2017-08-14,177,39719,Dure Dure,https://open.spotify.com/track/42MoYJb42qprlpJU0OEhAT
44935,44935,Camila Cabello,2017-08-16,136,46141,Havana,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
44954,44954,CD9,2017-08-16,155,44075,No Le Hablen de Amor (Remix),https://open.spotify.com/track/6F35s1d7QRKjbjBbpccVQp
45086,45086,Justin Bieber,2017-08-17,87,70355,Friends (with BloodPop®),https://open.spotify.com/track/7iNIg7XDEaYECfWD5dJ9Va
45219,45219,Justin Bieber,2017-08-18,20,170230,Friends (with BloodPop®),https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
45269,45269,Jesse & Joy,2017-08-18,70,86235,3 A.M.,https://open.spotify.com/track/0yyZN5ASdrYu0XYWFzfxUu
45279,45279,Alfredo Olivas,2017-08-18,80,79422,En Definitiva,https://open.spotify.com/track/4muWZq9U4nQ9GP6LQglgWs
45289,45289,CNCO,2017-08-18,90,71236,Reggaetón Lento (Remix),https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE
45298,45298,Yandel,2017-08-18,99,68274,Sólo Mía,https://open.spotify.com/track/3WM3XDNCzEsLvtp59D9oF7
45300,45300,Major Lazer,2017-08-18,101,66158,Know No Better (feat. Travis Scott & Quavo) - Bad Bunny Remix,https://open.spotify.com/track/1YCCa9beW7JkFxflje5ERB
45322,45322,Alfredo Olivas,2017-08-18,123,53821,El Paciente,https://open.spotify.com/track/3w2G5Gw8OrgIS3GVC84JqF
45382,45382,Chris Brown,2017-08-18,183,43486,Questions,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu
45504,45504,Major Lazer,2017-08-19,105,58684,Know No Better (feat. Travis Scott & Quavo) - Bad Bunny Remix,https://open.spotify.com/track/0d9wwtTyMxYzIFJs8CKbiz
45597,45597,Banda Los Recoditos,2017-08-19,198,40418,No Le Hago Falta,https://open.spotify.com/track/2bpmteM9wnfynV1MNkI898
45890,45890,Pink Floyd,2017-08-21,91,60567,The Great Gig in the Sky,https://open.spotify.com/track/2TjdnqlpwOjhijHCwHCP2d
45951,45951,Pink Floyd,2017-08-21,152,40668,Eclipse,https://open.spotify.com/track/1tDWVeCR9oWGX8d5J9rswk
45990,45990,Marshmello,2017-08-21,191,36046,Silence,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
46608,46608,Ozuna,2017-08-25,9,260839,Tú Foto,https://open.spotify.com/track/5zSOVwaY3sVjnmLhuEfsuf
46610,46610,Taylor Swift,2017-08-25,11,225835,Look What You Made Me Do,https://open.spotify.com/track/2VjtYe7gpfUi2OkGxR2O2z
46612,46612,Christian Nodal,2017-08-25,13,217567,Probablemente,https://open.spotify.com/track/6Dnvy9CJFsuMh7tUXzMI8d
46640,46640,Christian Nodal,2017-08-25,41,118757,Adiós Amor,https://open.spotify.com/track/0HhtLyMxtbpaZon5A8OQU6
46649,46649,Ozuna,2017-08-25,50,106329,Se Preparó,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt
46660,46660,Ozuna,2017-08-25,61,95072,El Farsante,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ
46662,46662,Ozuna,2017-08-25,63,92040,Dile Que Tu Me Quieres,https://open.spotify.com/track/5u5MvmVtitax9R1Mxh3reC
46706,46706,Ozuna,2017-08-25,107,56778,Cumpleaños,https://open.spotify.com/track/6La6oWlGposkrgvLjjRJju
46721,46721,Fifth Harmony,2017-08-25,122,52440,He Like That,https://open.spotify.com/track/0m2orA1i5lLZUOt9XLwSd0
46728,46728,Major Lazer,2017-08-25,129,49943,Know No Better (feat. Travis Scott & Quavo) - Bad Bunny Remix,https://open.spotify.com/track/2qtU6xY8JccohVSOH1pOj8
46756,46756,Lil Uzi Vert,2017-08-25,157,45007,XO TOUR Llif3,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
46798,46798,Fifth Harmony,2017-08-25,199,40129,Down,https://open.spotify.com/track/20H2Hd5AkUcRjB4yL3UQtJ
46810,46810,Christian Nodal,2017-08-26,11,255616,Probablemente,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
46832,46832,Christian Nodal,2017-08-26,33,148448,Adiós Amor,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
46948,46948,Major Lazer,2017-08-26,149,48704,Know No Better (feat. Travis Scott & Quavo) - Bad Bunny Remix,https://open.spotify.com/track/6ciFFQZcrCwSiUBZvEZrJc
46959,46959,Natti Natasha,2017-08-26,160,47370,Criminal,https://open.spotify.com/track/3dINUTtt8noTn16rHcpTTp
46974,46974,Christian Nodal,2017-08-26,175,45428,Te Fallé,https://open.spotify.com/track/2UDoZZSrs3NxlmvFZbffr4
46978,46978,El Ezequiel,2017-08-26,179,44763,Chico Enamorado,https://open.spotify.com/track/3juru5egWzRkNk0yI8ilBZ
47298,47298,Juan Gabriel,2017-08-28,99,59432,Hasta Que Te Conocí,https://open.spotify.com/track/0LeeZNbW4ysuCgd1xWo5eh
47318,47318,Juan Gabriel,2017-08-28,119,49814,¿Por Qué Me Haces Llorar?,https://open.spotify.com/track/68pE8830rWrd5LSSfKcRqn
47337,47337,Juan Gabriel,2017-08-28,138,45010,Querida,https://open.spotify.com/track/7osHjFGYUmIMB6eAiU9HDs
47343,47343,Juan Gabriel,2017-08-28,144,44190,No Tengo Dinero,https://open.spotify.com/track/0t99cqXRyfZvD81SLM8fvy
47364,47364,Juan Gabriel,2017-08-28,165,41359,Se Me Olvidó Otra Vez,https://open.spotify.com/track/0ioMNn20aZVnttrXicPgBL
47366,47366,Juan Gabriel,2017-08-28,167,40889,Ya No Vivo Por Vivir,https://open.spotify.com/track/5mahfoOSoSDgkLRI5MMHj7
47395,47395,Khalid,2017-08-28,196,37668,Young Dumb & Broke,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
47398,47398,Juan Gabriel,2017-08-28,199,37475,El Noa Noa,https://open.spotify.com/track/2vfJS6gcbDia3SeM6VH0Id
47409,47409,Taylor Swift,2017-08-29,10,244641,Look What You Made Me Do,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR
47570,47570,P!nk,2017-08-29,171,42282,What About Us,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv
48104,48104,Maroon 5,2017-09-01,105,61124,What Lovers Do (feat. SZA),https://open.spotify.com/track/6YVpU5vVxezJCYeQUxIkRT
48318,48318,Maroon 5,2017-09-02,119,52564,What Lovers Do (feat. SZA),https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt
48345,48345,Joey Montana,2017-09-02,146,47078,Suena El Dembow,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI
48495,48495,Taylor Swift,2017-09-03,96,58690,...Ready For It?,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM
48556,48556,XXXTENTACION,2017-09-03,157,40261,Jocelyn Flores,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
48584,48584,Logic,2017-09-03,185,37201,1-800-273-8255,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
48653,48653,Taylor Swift,2017-09-04,54,85151,...Ready For It?,https://open.spotify.com/track/7zgqtptZvhf8GEmdsM2vp2
48768,48768,Tame Impala,2017-09-04,169,40583,The Less I Know The Better,https://open.spotify.com/track/4g3Ax56IslQkI6XVfYKVc5
48909,48909,Natti Natasha,2017-09-05,110,56544,Criminal,https://open.spotify.com/track/2SmgFAhQkQCQPyBiBxR6Te
49422,49422,Sam Smith,2017-09-08,23,166255,Too Good At Goodbyes - Edit,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
49436,49436,Yandel,2017-09-08,37,128382,Explícale (feat. Bad Bunny),https://open.spotify.com/track/1LszjjoVwDDZcWUQbzeDLG
49455,49455,ZAYN,2017-09-08,56,82077,Dusk Till Dawn - Radio Edit,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
49512,49512,Pablo Alborán,2017-09-08,113,57318,No vaya a ser,https://open.spotify.com/track/2yajAy8Va9VTk3yhF9B3ET
49515,49515,Yandel,2017-09-08,116,54306,Sólo Mía (feat. Maluma),https://open.spotify.com/track/1ei3g2hMYh1VKvik9FoUQR
49526,49526,Yandel,2017-09-08,127,49950,Como Antes (feat. Wisin),https://open.spotify.com/track/5YzA563GXTuwQaRq24z1k5
49567,49567,Yandel,2017-09-08,168,43486,Mi Religión,https://open.spotify.com/track/3dnOHn0A5q3ny1LLLnSAty
49575,49575,Yandel,2017-09-08,176,41978,Muy Personal (feat. J Balvin),https://open.spotify.com/track/1oNtIPC2XBWpE7A1x9YjQi
49576,49576,U2,2017-09-08,177,41961,You’re The Best Thing About Me,https://open.spotify.com/track/73VrGWg4I2DJiWXtbseyiG
49589,49589,Timbiriche,2017-09-08,190,40312,El Ciclo,https://open.spotify.com/track/0zRdjXF06sZd2xGzTDRn4G
49616,49616,Sam Smith,2017-09-09,17,192639,Too Good At Goodbyes,https://open.spotify.com/track/7oAraczbemGSNWqnbkU87R
49759,49759,Valentino,2017-09-09,160,43759,Besame,https://open.spotify.com/track/7Ckhk1XW5NV2k4jpqtQNlz
49999,49999,Rvssian,2017-09-10,200,34649,Si Tu Lo Dejas,https://open.spotify.com/track/2naJy8SKJ27gj6ZhRPDKaz
50795,50795,Remmy Valenzuela,2017-09-14,196,40565,Loco Enamorado,https://open.spotify.com/track/1JmHWmgrE2YbkyX8PTd0Ko
50813,50813,Farruko,2017-09-15,14,231425,Krippy Kush,https://open.spotify.com/track/7FfpP3YZ6fOWMdxkIAtud9
50855,50855,Pepe Aguilar,2017-09-15,56,98151,Por Mujeres Como Tu,https://open.spotify.com/track/0v8QpLDCw2n7ikFuiRKIx5
50860,50860,Luis Miguel,2017-09-15,61,92545,México En La Piel,https://open.spotify.com/track/5BPq1UQa1NSN647R6IzD3n
50864,50864,Alejandro Fernandez,2017-09-15,65,86610,Como Quien Pierde una Estrella,https://open.spotify.com/track/4tfawx7oL39IUS0GyOlmcP
50873,50873,Alejandro Fernandez,2017-09-15,74,82908,Mátalas,https://open.spotify.com/track/1TojBnaen0BzIoZfVccGng
50874,50874,Luis Miguel,2017-09-15,75,82563,Si Nos Dejan - En Vivo,https://open.spotify.com/track/7nAvryV9PVCt9PQGPx7I0z
50883,50883,Vicente Fernández,2017-09-15,84,79520,Mujeres Divinas,https://open.spotify.com/track/3OnGuXCS9TkrJDzlWNmmNX
50890,50890,Luis Miguel,2017-09-15,91,77627,Sabes Una Cosa,https://open.spotify.com/track/21Ullb4TU8qMsQd0Iselng
50892,50892,Vicente Fernández,2017-09-15,93,77046,Por Tu Maldito Amor,https://open.spotify.com/track/66M6twcLfMRMGVRAX2dv5U
50895,50895,Valentín Elizalde,2017-09-15,96,75119,Vete Ya,https://open.spotify.com/track/3gqgSM82j6NMAj4Jllr06T
50899,50899,Intocable,2017-09-15,100,73554,¿Y Todo Para Qué?,https://open.spotify.com/track/53IpyJOqUIcCzCUtMjP9oy
50907,50907,Niall Horan,2017-09-15,108,66743,Too Much To Ask,https://open.spotify.com/track/2NkbRmygVirMQFCjSkyY7Q
50913,50913,Luis Miguel,2017-09-15,114,65502,Échame A Mi La Culpa,https://open.spotify.com/track/2TOBMDqbtPP6sAQtWc2Br9
50923,50923,Banda Tierra Sagrada,2017-09-15,124,61678,La Buena y la Mala,https://open.spotify.com/track/52RIwrVO4z30hkTsSWOYyL
50926,50926,Rocío Dúrcal,2017-09-15,127,60673,Déjame Vivir,https://open.spotify.com/track/4LY4j1ziOoVQm8beWBRYVN
50928,50928,Pepe Aguilar,2017-09-15,129,59735,Me Vas A Extrañar,https://open.spotify.com/track/6b0wH4eNO6Jx6ZwAoGmHfK
50930,50930,Alejandro Fernandez,2017-09-15,131,58173,No,https://open.spotify.com/track/60tK9PZkMuCb5Uwv28oIJM
50931,50931,El Chapo De Sinaloa,2017-09-15,132,58106,Le Hace Falta un Beso,https://open.spotify.com/track/4UbCJyFyQwjwX0JxXCEmWi
50934,50934,Luis Miguel,2017-09-15,135,57289,De Qué Manera Te Olvido,https://open.spotify.com/track/0j0ntQup1Wp9ZiQTUvgnhm
50936,50936,Pedro Fernández,2017-09-15,137,56884,Yo Soy El Aventurero,https://open.spotify.com/track/3GJz7atIMjk3h6lQKTQ7yt
50981,50981,Pepe Aguilar,2017-09-15,182,47398,Directo Al Corazon,https://open.spotify.com/track/4XDADiwTlLFwK7dpN0nlVN
50986,50986,Natalia Lafourcade,2017-09-15,187,46449,Mexicana Hermosa - Versión Mariachi,https://open.spotify.com/track/1Lrv9yMJH6bM8OOUmiZ6xe
50990,50990,Vicente Fernández,2017-09-15,191,46225,Hermoso Cariño,https://open.spotify.com/track/5XjtsQkdb3Zel0DJ1OReQY
51131,51131,Joan Sebastian,2017-09-16,132,54821,Mas Alla Del Sol,https://open.spotify.com/track/21Yn3cSdzaPQuOEs2kt4jQ
51134,51134,Vicente Fernández,2017-09-16,135,54025,El Rey,https://open.spotify.com/track/5B16kUJWBRrMKSfdE08czE
51137,51137,Mariachi Vargas De Tecalitlan,2017-09-16,138,53734,Són De La Negra,https://open.spotify.com/track/14mPMMwXf9GHp1Tw435f2d
51141,51141,La Arrolladora Banda El Limón De Rene Camacho,2017-09-16,142,51845,Mi Segunda Vida,https://open.spotify.com/track/6Z7f0BXDLI8k4CHR9KJdAD
51147,51147,Mariachi Vargas De Tecalitlan,2017-09-16,148,50191,Guadalajara,https://open.spotify.com/track/7bqkK6DMlXwcIHbSzLq1xx
51150,51150,Vicente Fernández,2017-09-16,151,49462,Estos Celos - En Vivo,https://open.spotify.com/track/0Foae0RIly76KuOdsS9PzM
51155,51155,Niall Horan,2017-09-16,156,47972,Too Much To Ask,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm
51157,51157,José Alfredo Jimenez,2017-09-16,158,47784,Te Solté la Rienda,https://open.spotify.com/track/3YubPkIjza38KmXTIGdk91
51160,51160,José Alfredo Jimenez,2017-09-16,161,47664,En el Último Trago,https://open.spotify.com/track/6ZaNMjFdBnpEXLflgQIHl8
51164,51164,Pedro Fernández,2017-09-16,165,46870,Yo No Fui,https://open.spotify.com/track/0SygIagLM5nPX3qWvh53UY
51167,51167,Vicente Fernández,2017-09-16,168,46708,México Lindo Y Querido,https://open.spotify.com/track/4UgHcgilXH7FT0Ut6u9XIz
51168,51168,Banda El Recodo,2017-09-16,169,46548,Te Presumo,https://open.spotify.com/track/3EjuEvxoNgHV6urIdPA4cl
51172,51172,Juan Gabriel,2017-09-16,173,45816,No Vale la Pena (En Vivo),https://open.spotify.com/track/1ZwK7tvuYHoQQju0LBnqWk
51176,51176,Alejandro Fernandez,2017-09-16,177,45329,Si Tú Supieras,https://open.spotify.com/track/25eJZxXQPVGktyLMyenMwR
51186,51186,De La Ghetto,2017-09-16,187,43606,La Formula (feat. Chris Jeday),https://open.spotify.com/track/4XCQtUoRSh22Ep18ULmDnT
51197,51197,Luis Miguel,2017-09-16,198,41951,Cielo Rojo,https://open.spotify.com/track/6z2gdbLv44WxTfpsnvoPLI
51307,51307,Post Malone,2017-09-17,108,49611,rockstar,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
51519,51519,BTS,2017-09-18,120,50106,DNA,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH
51548,51548,BTS,2017-09-18,149,43180,Best Of Me,https://open.spotify.com/track/2tdq0CeAGSfhI2l4Gwkvgx
51586,51586,Gigolo Y La Exce,2017-09-18,187,38479,Sexto Sentido (feat. Bad Bunny),https://open.spotify.com/track/3iDPALl8BoUbuXZgy6EOWY
51705,51705,OneRepublic,2017-09-19,106,50966,No Vacancy (with Sebastián Yatra),https://open.spotify.com/track/5ZbxyKp49vtZMOXYoMr8o8
52358,52358,Macklemore,2017-09-22,159,43755,Glorious (feat. Skylar Grey),https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
52371,52371,Kygo,2017-09-22,172,41835,Stargazing,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
52994,52994,Pablo Alborán,2017-09-25,195,36132,Saturno,https://open.spotify.com/track/2oKjjRzItVu8JZScrpzFTx
53550,53550,Avicii,2017-09-28,151,45401,Lonely Together (feat. Rita Ora),https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab
53576,53576,Virlan Garcia,2017-09-28,177,40872,Y Cambió Mi Suerte,https://open.spotify.com/track/6KzeSLDKK4DuFUHy3l9vqv
53618,53618,J Balvin,2017-09-29,19,187893,Mi Gente (feat. Beyoncé),https://open.spotify.com/track/7fwXWKdDNI5IutOMc5OKYw
53652,53652,Demi Lovato,2017-09-29,53,101902,Sorry Not Sorry,https://open.spotify.com/track/43RG7aUiRDmfc8q2vQfiFc
53696,53696,Daddy Yankee,2017-09-29,97,64745,Vuelve,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv
53726,53726,Matisse,2017-09-29,127,53759,Todavía,https://open.spotify.com/track/7wWEyaC6nNPiYVGUi4fSmK
53744,53744,Miley Cyrus,2017-09-29,145,50319,Malibu,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ
53779,53779,Los Enanitos Verdes,2017-09-29,180,43357,Lamento Boliviano,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
53854,53854,Demi Lovato,2017-09-30,55,93387,Sorry Not Sorry,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
53994,53994,Nacha Pop,2017-09-30,195,40452,Lucha De Gigantes,https://open.spotify.com/track/6Rkg38ysNHT7acO3tJhm0A
54392,54392,Maná,2017-10-02,193,37235,En El Muelle De San Blas,https://open.spotify.com/track/0mvocLIWUnT10znvIXwHGr
54792,54792,Inspector,2017-10-04,193,39653,Amargo Adiós,https://open.spotify.com/track/0hlXUgUiIfedkY56EktGpd
54976,54976,The White Stripes,2017-10-05,177,42139,Seven Nation Army,https://open.spotify.com/track/1jNOi6m3Hn8nLEeHCp5Msr
54978,54978,Los Enanitos Verdes,2017-10-05,179,41901,Luz De Dia,https://open.spotify.com/track/6TqXieeBcZZHyaO14hQpKx
55172,55172,Sam Smith,2017-10-06,173,44031,Pray,https://open.spotify.com/track/0D8ZpOXVjapLXrjz5VfZSD
55395,55395,Banda Sinaloense MS de Sergio Lizárraga,2017-10-07,196,40814,El Color de Tus Ojos,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
55741,55741,Bunbury,2017-10-09,142,45011,Aunque no sea conmigo,https://open.spotify.com/track/0dRY4OrSY53yUjVgfgne1W
55771,55771,Portugal. The Man,2017-10-09,172,39749,Feel It Still,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
55947,55947,Charlie Puth,2017-10-10,148,45630,How Long,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi
56020,56020,Post Malone,2017-10-11,21,166350,rockstar,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
56188,56188,Charly Black,2017-10-11,189,39167,Party Animal,https://open.spotify.com/track/3s84M9YrAhbPzktL3TSLVZ
56364,56364,Karol G,2017-10-12,165,43588,A Ella,https://open.spotify.com/track/3nqrj9bM1clIkejk7BVPtX
56373,56373,Sebastian Yatra,2017-10-12,174,42506,Devuélveme El Corazón,https://open.spotify.com/track/2uWg6P3lEsS1qQ2qg11TUx
56376,56376,Cali Y El Dandee,2017-10-12,177,42015,La Estrategia,https://open.spotify.com/track/5fqE4mcMADOX0qTuIlpLZL
56460,56460,Demi Lovato,2017-10-13,61,84746,Sorry Not Sorry,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
56467,56467,Mario Bautista,2017-10-13,68,78145,Regálame,https://open.spotify.com/track/1tRcQ6izhfz2UBo3Nti8gx
56486,56486,Ha*Ash,2017-10-13,87,70220,100 Años,https://open.spotify.com/track/1ugI5iU8E5yKoOYMmYbVLE
56529,56529,Sebastian Yatra,2017-10-13,130,51578,SUTRA,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5
56547,56547,P!nk,2017-10-13,148,47360,What About Us,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb
56594,56594,Ozuna,2017-10-13,195,40930,Quiero Repetir,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri
56976,56976,Calibre 50,2017-10-15,177,37597,Corrido De Juanito,https://open.spotify.com/track/0ehx1p1HMn7NMKisZaO9oL
57169,57169,Leslie Grace,2017-10-16,170,40429,Díganle,https://open.spotify.com/track/4C1opPFRPafp6yj4AJPBRB
57316,57316,Selena,2017-10-17,117,50907,Como La Flor,https://open.spotify.com/track/5ubqSAc9LxUS2CsMHcA4kF
57324,57324,Karol G,2017-10-17,125,49263,Ahora Me Llama - Remix,https://open.spotify.com/track/3FaqBbYj8arTCdhVABY8mB
57328,57328,NF,2017-10-17,129,48983,Let You Down,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
57334,57334,Selena,2017-10-17,135,48045,Amor Prohibido,https://open.spotify.com/track/1kCewNSs909Xj1naXr36X8
57378,57378,Selena,2017-10-17,179,40941,Bidi Bidi Bom Bom,https://open.spotify.com/track/0o9Vr0BGIQPh32staLHcuU
57382,57382,Selena,2017-10-17,183,40671,No Me Queda Más,https://open.spotify.com/track/1r28ZDlVxz24Rmy8Sq9REY
57564,57564,Logic,2017-10-18,165,44053,1-800-273-8255,https://open.spotify.com/track/6z32PqAvnLBGDD2KinNn5j
57796,57796,Juanes,2017-10-19,197,40455,Es Tarde,https://open.spotify.com/track/3ktSe2NHl8RO1Fjh7mcvam
57862,57862,Taylor Swift,2017-10-20,63,82918,Gorgeous,https://open.spotify.com/track/0CLnkxpa3M4eA3HeGaERat
57912,57912,CNCO,2017-10-20,113,55791,Mamita,https://open.spotify.com/track/5ojXuKXBYq0apcNucYSDXq
57939,57939,Niall Horan,2017-10-20,140,50937,Too Much To Ask,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK
57941,57941,Piso 21,2017-10-20,142,50627,Déjala que vuelva (feat. Manuel Turizo),https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l
57946,57946,Niall Horan,2017-10-20,147,49762,Slow Hands,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J
57983,57983,Kygo,2017-10-20,184,43758,Kids in Love,https://open.spotify.com/track/2UxfcZJCphbEkfbZ6nLiDx
57994,57994,Yuridia,2017-10-20,195,42631,Amigos No por Favor (Primera Fila) - En Vivo,https://open.spotify.com/track/7byP4Tul1sLESm3OsC6pO0
58166,58166,Mau y Ricky,2017-10-21,167,45836,Mi Mala,https://open.spotify.com/track/4XP6qLtHI0n9UjIPTsuqe8
58774,58774,Manuel Medrano,2017-10-24,175,41925,La Mujer Que Bota Fuego (feat. Natalia Jiménez),https://open.spotify.com/track/6w6EINTodc8j0TWtrWHdm2
58871,58871,Taylor Swift,2017-10-25,72,71168,Gorgeous,https://open.spotify.com/track/5Gd19NupVe5X8bAqxf9Iaz
58984,58984,Selena Gomez,2017-10-25,185,41035,Wolves,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
59071,59071,Selena Gomez,2017-10-26,72,70996,Wolves,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
59192,59192,Hailee Steinfeld,2017-10-26,193,41167,"Let Me Go (with Alesso, Florida Georgia Line & watt)",https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y
59243,59243,Karol G,2017-10-27,44,119608,Ahora Me Llama,https://open.spotify.com/track/11ZRYISCsAsLyyJo47DudZ
59254,59254,Luis Miguel,2017-10-27,55,92099,La Fiesta Del Mariachi,https://open.spotify.com/track/261WfymSx2x09X4C44n52a
59286,59286,Karol G,2017-10-27,87,70114,Ahora Me Llama - Remix,https://open.spotify.com/track/63yOvxSAB02K45KDnZscS0
